Weight,Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (cm-3),Num coags,silica,Number of Si atoms,Number of O atoms,Number of OH atoms,Number of primaries,Avg. primary diameter,Avg. Sintering Level
5772.83,52.5331,148.158,148.158,4.10634e-10,7.59098e-17,1.67002e-16,0.727332,1.74582e-06,956,1.53483e+06,10578.8,20084.5,1551.17,156,8.57248,0.0311607
13089.1,40.1009,95.0375,95.0375,1.84319e-10,3.37647e-17,7.42823e-17,0.727332,3.95839e-06,984,678317,11409.5,21580.5,1964.59,64,8.93642,0.0321165
8567.18,46.1111,109.835,109.835,2.45564e-10,5.13353e-17,1.12938e-16,0.727332,2.59088e-06,988,1.0344e+06,10230.7,19544,1416.18,109,8.69258,0.0792684
20311.3,34.6547,78.1962,78.1962,1.27882e-10,2.17914e-17,4.79411e-17,0.727332,6.14254e-06,484,440939,10814.4,20160.9,1765.05,44,8.91208,0.0164219
14821,38.423,90.3354,90.3354,1.67198e-10,2.97011e-17,6.53424e-17,0.727332,4.48215e-06,1847,584329,10769.5,21115.4,1575.97,59,9.0064,0.0276181
9994.85,43.7194,108.101,108.101,2.33469e-10,4.37545e-17,9.62599e-17,0.727332,3.02264e-06,2139,872888,8180.21,16117.8,974.417,115,7.00954,0.0649105
8714.16,45.9742,109.963,109.963,2.45629e-10,5.08793e-17,1.11934e-16,0.727332,2.63533e-06,313,1.01572e+06,10637.4,20590.2,1553.18,103,8.87311,0.0724592
127626,18.6135,25.1032,25.1032,1.70474e-11,3.37661e-18,7.42855e-18,0.729669,3.85966e-05,801,69296,14814.6,28403.6,1434.8,5,10.7615,0.129278
17571.6,36.1992,79.7146,79.7146,1.34526e-10,2.48368e-17,5.4641e-17,0.727332,5.314e-06,2088,500959,9620.23,18094.6,1649.04,56,8.27168,0.0604303
7078.75,49.1399,132.763,132.763,3.36885e-10,6.21299e-17,1.36686e-16,0.727332,2.14075e-06,1633,1.25313e+06,10488.7,19729,1646.98,129,8.6478,0.0340014
6261.63,51.0962,131.831,131.831,3.39917e-10,6.98497e-17,1.53669e-16,0.727332,1.89364e-06,1188,1.40268e+06,8594.77,16470.1,1236.4,176,7.19196,0.0765088
10188,43.6155,113.489,113.489,2.50842e-10,4.34432e-17,9.55751e-17,0.727332,3.08106e-06,1576,868425,10509.6,20188.7,1686.36,89,8.71936,0.0183914
8830.94,45.6714,113.038,113.038,2.55157e-10,4.98808e-17,1.09738e-16,0.727332,2.67065e-06,1328,997853,9510.35,18449.5,1333.45,113,7.81094,0.0630119
6918.1,49.5656,124.856,124.856,3.08569e-10,6.37588e-17,1.40269e-16,0.727332,2.09217e-06,941,1.27063e+06,10515.9,20499,1565.13,130,8.77504,0.06569
4469.72,57.4487,172.337,172.337,5.38715e-10,9.9275e-17,2.18405e-16,0.727332,1.35173e-06,1234,1.99157e+06,10060.2,19283.9,1561.86,213,8.07814,0.030051
7217.02,48.8688,128.681,128.681,3.2058e-10,6.11075e-17,1.34437e-16,0.727332,2.18257e-06,1235,1.22479e+06,10379.2,19930.6,1601.8,127,8.49459,0.0438026
14003,39.1715,92.6326,92.6326,1.75299e-10,3.1471e-17,6.92362e-17,0.728232,4.23478e-06,488,630604,10655.8,20320,1602.55,64,8.79203,0.0333138
29382.1,30.6871,58.8868,58.8868,7.8642e-11,1.5131e-17,3.32882e-17,0.728232,8.88573e-06,557,302746,12081.2,22927.2,2146.93,27,9.6173,0.0642851
27635,31.0099,64.8772,64.8772,9.14194e-11,1.56135e-17,3.43497e-17,0.728232,8.35736e-06,2756,317854,9738.8,18387.2,1379.29,35,8.28041,0.0356392
8360.32,46.5421,118.573,118.573,2.76728e-10,5.27883e-17,1.16134e-16,0.727332,2.52832e-06,1179,1.04613e+06,10120.1,19784.5,1400.56,112,8.11052,0.048528
2624.68,68.5036,200.812,200.812,7.39931e-10,1.68321e-16,3.70306e-16,0.727332,7.93755e-07,1717,3.36576e+06,9530.96,18313.3,1455.99,381,7.99086,0.0711125
27811.6,31.0416,62.7634,62.7634,8.70327e-11,1.56615e-17,3.44552e-17,0.727332,8.41078e-06,542,318748,10695.6,20053.6,1607.12,32,8.45573,0.0479413
10305.4,43.3792,101.671,101.671,2.12121e-10,4.27408e-17,9.40297e-17,0.727332,3.11655e-06,765,863656,9477.33,18028.8,1371.44,98,7.8899,0.0789111
14455.6,38.832,84.8374,84.8374,1.52977e-10,3.06597e-17,6.74514e-17,0.727332,4.37164e-06,531,615726,9908.55,18814.9,1593.33,67,8.3835,0.0841896
2640.14,68.4759,209.591,209.591,7.8882e-10,1.68118e-16,3.69859e-16,0.727332,7.9843e-07,678,3.36814e+06,10220.4,19472.2,1703.88,355,8.50109,0.0530005
3495.68,62.3893,195.215,195.215,6.76823e-10,1.27154e-16,2.79738e-16,0.727332,1.05716e-06,2387,2.54978e+06,10059.9,19127.3,1685.19,273,8.42836,0.0313561
25452.3,32.2452,69.6535,69.6535,1.03704e-10,1.75548e-17,3.86206e-17,0.727332,7.69728e-06,181,348660,11768.8,22528.4,2117.06,32,9.37251,0
23253.8,32.9058,65.7789,65.7789,9.61425e-11,1.86558e-17,4.10428e-17,0.727332,7.0324e-06,1393,376812,8100.08,15745.6,883.64,50,6.71582,0.113065
12475.3,40.974,96.3753,96.3753,1.90263e-10,3.60185e-17,7.92407e-17,0.727332,3.77276e-06,593,716183,7878.94,15242,1287.89,98,6.76755,0.0770194
6453.14,50.8526,141.98,141.98,3.79007e-10,6.88554e-17,1.51482e-16,0.727332,1.95155e-06,762,1.37612e+06,10749.7,20487.9,1851.91,138,8.77225,0.0258414
14589.6,38.5108,88.0862,88.0862,1.61177e-10,2.99053e-17,6.57916e-17,0.728232,4.41219e-06,943,607789,11060.3,20994.7,1479.07,59,8.89198,0.0433365
15474.6,38.2709,88.7643,88.7643,1.62533e-10,2.93499e-17,6.45698e-17,0.727332,4.67983e-06,533,578692,11201.4,21598.7,2021.04,56,9.29766,0.0294126
58304.2,24.0932,42.4026,42.4026,4.25781e-11,7.32293e-18,1.61104e-17,0.728232,1.76323e-05,224,148390,10655.8,19961.1,1664.4,15,8.66864,0.0383937
16076.8,37.201,82.3943,82.3943,1.43309e-10,2.69564e-17,5.9304e-17,0.727332,4.86192e-06,1419,543494,10106.8,19167.7,1491.81,58,8.41791,0.0607275
11796,41.6808,102.609,102.609,2.10813e-10,3.79146e-17,8.34122e-17,0.727332,3.56734e-06,1193,749887,10669.8,20841.1,1645.59,76,8.70197,0.0298639
8638.74,45.9218,115.71,115.71,2.64983e-10,5.07056e-17,1.11552e-16,0.727332,2.61252e-06,1167,1.01978e+06,9740.65,18610.2,1370.73,113,8.23578,0.0544327
11945.8,41.339,98.8801,98.8801,1.98606e-10,3.69895e-17,8.13768e-17,0.727332,3.61264e-06,297,735285,6924.19,13418.9,1004.05,115,6.12704,0.0814258
8234.1,46.875,121.671,121.671,2.8867e-10,5.39291e-17,1.18644e-16,0.727332,2.49015e-06,653,1.07719e+06,11180.9,21545.8,1671.51,104,9.244,0.0336354
12318.5,41.0912,95.8677,95.8677,1.89031e-10,3.63284e-17,7.99226e-17,0.727332,3.72537e-06,1450,732254,11226.4,21037.5,2108.29,70,9.17212,0.0501415
44525.2,26.9439,48.1917,48.1917,5.45554e-11,1.02418e-17,2.25321e-17,0.727332,1.34653e-05,680,198819,10280.3,20541.6,1700.24,21,8.95211,0.0871984
4547.96,56.8586,166.606,166.606,5.09428e-10,9.62472e-17,2.11744e-16,0.727332,1.37539e-06,1181,1.93339e+06,10410.4,19974.7,1514.58,200,8.56669,0.0342245
12420.2,40.6163,91.4867,91.4867,1.75201e-10,3.50834e-17,7.71834e-17,0.727332,3.75612e-06,1617,703707,9358.23,18142.2,1227.42,81,7.9491,0.0841354
10313.8,43.5377,103.048,103.048,2.1684e-10,4.32111e-17,9.50644e-17,0.727332,3.11908e-06,775,865085,10848.2,20649.4,1810.3,86,9.17927,0.0621546
44179.6,26.6504,47.7444,47.7444,5.35039e-11,9.91085e-18,2.18039e-17,0.728232,1.33608e-05,243,200218,12038.6,22503.4,1852,18,9.8214,0.0573433
17975.4,36.6449,81.4544,81.4544,1.39807e-10,2.57655e-17,5.66842e-17,0.727332,5.43611e-06,786,500621,10844.9,21260.3,2242.88,50,9.30986,0.041601
10808.9,43.013,106.254,106.254,2.25668e-10,4.16676e-17,9.16688e-17,0.727332,3.26881e-06,174,825039,10736.4,20929.9,1697.05,83,8.66744,0.0367328
9086.29,45.3019,109.951,109.951,2.43786e-10,4.86797e-17,1.07095e-16,0.727332,2.74787e-06,231,973001,10201.9,19661.7,1481.83,103,8.50103,0.0650046
13267.7,39.8262,89.3175,89.3175,1.67355e-10,3.30755e-17,7.27661e-17,0.727332,4.01242e-06,838,665469,8755.07,16720.3,1241.65,82,7.45315,0.087774
28447.4,30.6019,58.6218,58.6218,7.80032e-11,1.50053e-17,3.30117e-17,0.727332,8.60304e-06,1644,306090,5980.33,11344.6,709.8,55,5.11083,0.154961
3773.84,60.6545,166.018,166.018,5.23374e-10,1.16839e-16,2.57045e-16,0.727332,1.14128e-06,755,2.35341e+06,7674.42,14581.8,1196.45,330,6.56904,0.0890028
5812.57,52.7143,136.463,136.463,3.63611e-10,7.66982e-17,1.68736e-16,0.727332,1.75783e-06,1276,1.54138e+06,11067.5,20918.9,1885.57,150,8.98103,0.0639086
7243.93,48.8705,130.605,130.605,3.27803e-10,6.11137e-17,1.3445e-16,0.727332,2.19071e-06,589,1.21461e+06,8476.8,16470,1229.35,155,7.17846,0.0525039
11274.7,42.2262,99.1698,99.1698,2.01609e-10,3.94227e-17,8.67298e-17,0.727332,3.4097e-06,1795,791433,9580.57,17953.4,1803.49,89,8.04439,0.0694164
31528.7,30.0747,58.5203,58.5203,7.71278e-11,1.42431e-17,3.13348e-17,0.727332,9.53489e-06,382,281849,11259.1,22115.9,1705.11,27,9.23489,0.0526288
6063.04,51.9393,141.231,141.231,3.80007e-10,7.33648e-17,1.61403e-16,0.727332,1.83358e-06,1198,1.46561e+06,10902.2,20887.4,1770.67,145,8.92975,0.0403594
5362.13,54.1332,125.28,125.28,3.24117e-10,8.30595e-17,1.82731e-16,0.727332,1.62161e-06,1071,1.65563e+06,7534.99,14596.8,1132.46,237,6.33437,0.146045
14387.3,38.8693,79.7536,79.7536,1.39501e-10,3.07482e-17,6.7646e-17,0.727332,4.35099e-06,1212,609547,8237.76,16309.6,1001.19,80,6.88617,0.140848
17429.3,36.1844,79.8371,79.8371,1.34809e-10,2.48063e-17,5.45739e-17,0.727332,5.27095e-06,71,502292,9620.25,18414.2,1305.7,56,8.25063,0.0592226
4909.4,55.4938,144.094,144.094,4.048e-10,8.94812e-17,1.96859e-16,0.727332,1.4847e-06,477,1.79599e+06,9389.42,18041.6,1367.79,206,7.94067,0.0838815
9102.1,45.2223,113.789,113.789,2.56436e-10,4.84235e-17,1.06532e-16,0.727332,2.75265e-06,726,967099,10786.8,20848.8,1471.22,97,8.9296,0.0420486
6700.26,50.3063,136.792,136.792,3.56494e-10,6.66603e-17,1.46653e-16,0.727332,2.02629e-06,1214,1.31896e+06,7385.98,14411.3,1157.87,193,6.47408,0.0604369
6813.99,49.8897,134.85,134.85,3.47483e-10,6.50177e-17,1.43039e-16,0.727332,2.06068e-06,1275,1.30682e+06,9964.33,19088.3,1517.55,141,8.48751,0.0407236
2591.4,68.6236,224.104,224.104,8.73093e-10,1.69207e-16,3.72256e-16,0.727332,7.83689e-07,146,3.39995e+06,8601,16470.4,1251.32,426,7.07866,0.0421475
4306.5,57.8992,170.694,170.694,5.33108e-10,1.01629e-16,2.23584e-16,0.727332,1.30237e-06,658,2.03879e+06,9483.18,18160.2,1388.22,232,7.57109,0.0415735
14694.9,38.287,91.8559,91.8559,1.71134e-10,2.93869e-17,6.46512e-17,0.727332,4.44401e-06,1781,593901,7716.73,14733.3,984.193,83,6.37143,0.0517061
10306.2,43.6081,100.305,100.305,2.0841e-10,4.34211e-17,9.55263e-17,0.727332,3.11681e-06,539,866768,9596.62,18584.5,1548.51,97,8.04673,0.0882162
8867.77,45.8374,115.889,115.889,2.65352e-10,5.04264e-17,1.10938e-16,0.727332,2.68178e-06,727,1.00186e+06,10876.5,21271.4,1716.09,99,9.02102,0.0415718
10322.9,43.4362,104.866,104.866,2.22345e-10,4.29095e-17,9.44009e-17,0.727332,3.12184e-06,234,866200,9623.92,18037.1,1607.54,97,8.13433,0.0625495
11574.9,41.6924,97.1176,97.1176,1.94145e-10,3.79464e-17,8.34822e-17,0.728232,3.50048e-06,1723,769156,11437.8,21545.3,1909,72,9.17792,0.053849
9908.47,44.0313,112.211,112.211,2.4779e-10,4.46975e-17,9.83345e-17,0.727332,2.99652e-06,645,900889,10159.5,19288.6,1737.96,95,8.53817,0.0341239
7136.65,48.9298,123.061,123.061,2.99998e-10,6.13364e-17,1.3494e-16,0.727332,2.15826e-06,1426,1.22979e+06,7546.66,14450.1,1098.52,176,6.50559,0.0879693
9683.25,44.4587,107.695,107.695,2.3411e-10,4.60119e-17,1.01226e-16,0.727332,2.9284e-06,686,916676,10505.1,20216.8,1773.46,94,8.84156,0.0580843
21262,34.198,71.9624,71.9624,1.12152e-10,2.09411e-17,4.60705e-17,0.728232,6.43004e-06,1671,419935,10536.1,20055.3,1680.56,43,8.49814,0.0590025
25883.7,31.6453,68.4925,68.4925,1.00177e-10,1.6593e-17,3.65047e-17,0.728232,7.82773e-06,838,335475,9497.95,18822.6,631.447,38,6.62698,0.0236352
7616.15,47.9827,126.454,126.454,3.09449e-10,5.78435e-17,1.27256e-16,0.727332,2.30327e-06,960,1.16768e+06,9702.94,18168.8,1554.45,130,7.93416,0.0452733
10185.6,43.3989,102.065,102.065,2.13404e-10,4.27991e-17,9.4158e-17,0.728232,3.08033e-06,331,867243,10018.5,19015.5,1425.51,93,8.31048,0.0725703
8676.14,45.987,118.603,118.603,2.75177e-10,5.09218e-17,1.12028e-16,0.727332,2.62383e-06,1142,1.01625e+06,10841.6,20911,1709.19,101,8.94806,0.0340121
9400.83,44.7117,108.958,108.958,2.38919e-10,4.68019e-17,1.02964e-16,0.727332,2.84299e-06,92,934013,9547.01,18715.6,1358.45,105,7.99557,0.0645946
4937.68,55.4323,166.427,166.427,5.02189e-10,8.9184e-17,1.96205e-16,0.727332,1.49325e-06,799,1.80104e+06,10136.7,19197.6,1583.12,191,8.2962,0.022486
20696.5,34.3442,75.1936,75.1936,1.20046e-10,2.12109e-17,4.66641e-17,0.727332,6.25904e-06,3074,421250,10831,21469.1,1267.33,42,8.83541,0.0294751
45270.1,26.7374,48.5145,48.5145,5.48931e-11,1.00082e-17,2.20181e-17,0.727332,1.36906e-05,385,194375,10058,19948.2,1758.86,21,9.03498,0.0732171
6257.17,51.2209,136.837,136.837,3.59898e-10,7.03624e-17,1.54797e-16,0.727332,1.89229e-06,709,1.41096e+06,10272.8,19607.4,1634.29,148,8.71097,0.0492803
28756.4,30.7555,59.7374,59.7374,8.04416e-11,1.52323e-17,3.35112e-17,0.728232,8.69648e-06,1098,303804,10265.9,19894.1,1421.75,32,8.65203,0.0794638
8140.47,46.677,121.581,121.581,2.8774e-10,5.32486e-17,1.17147e-16,0.727332,2.46184e-06,649,1.06877e+06,9769.14,18637.4,1495.8,118,8.15888,0.0427057
6002.89,52.2424,145.267,145.267,3.9757e-10,7.46567e-17,1.64245e-16,0.727332,1.81539e-06,1293,1.48249e+06,10275.6,19686.2,1800.81,156,8.59762,0.0367257
11759,41.305,93.8954,93.8954,1.83704e-10,3.68983e-17,8.11762e-17,0.727332,3.55616e-06,1476,750187,9826.22,18335,1586.41,82,8.23009,0.0800056
13835.9,39.1461,86.4789,86.4789,1.58074e-10,3.14097e-17,6.91014e-17,0.727332,4.18424e-06,395,634891,10349.7,19782.2,1380.38,66,8.3341,0.0758842
7984.36,47.3357,125.903,125.903,3.0535e-10,5.55349e-17,1.22177e-16,0.727332,2.41462e-06,1150,1.10738e+06,10943.9,21240.2,1644.97,109,8.98266,0.0267984
26500,31.6409,66.3053,66.3053,9.54106e-11,1.65861e-17,3.64894e-17,0.727332,8.0141e-06,1424,329114,10806.3,21077,1489,33,8.9353,0.0259812
12375.3,40.768,98.2168,98.2168,1.95249e-10,3.54777e-17,7.8051e-17,0.727332,3.74253e-06,706,715609,11508,21899.6,1653.36,67,9.34626,0.0281399
9483.11,44.7272,104.4,104.4,2.24124e-10,4.68507e-17,1.03071e-16,0.727332,2.86788e-06,616,940393,11275.4,21436.9,1774.97,90,9.17253,0.0737253
47445.5,26.1717,48.6869,48.6869,5.45989e-11,9.38627e-18,2.06498e-17,0.728232,1.43484e-05,1719,186462,11833.1,23101.1,1748.29,17,9.74687,0.00852377
7222.18,48.9967,126.941,126.941,3.14512e-10,6.15884e-17,1.35495e-16,0.727332,2.18413e-06,1174,1.22651e+06,10415.7,20084,1692.2,127,8.76661,0.0509992
4732.52,56.3616,152.254,152.254,4.43093e-10,9.37454e-17,2.0624e-16,0.727332,1.4312e-06,1006,1.87015e+06,8074.23,15552,1253.94,250,6.83149,0.0790335
8109.13,47.087,120.95,120.95,2.86752e-10,5.46639e-17,1.20261e-16,0.727332,2.45236e-06,868,1.08524e+06,11065.2,21512.4,1671.75,106,8.99718,0.0400786
16534.9,37.1833,85.4976,85.4976,1.51445e-10,2.6918e-17,5.92196e-17,0.728232,5.00048e-06,87,531657,11020.4,21490.1,1919.29,52,9.17639,0.0258046
4422.47,57.5497,157.181,157.181,4.69647e-10,9.97996e-17,2.19559e-16,0.727332,1.33744e-06,918,1.99874e+06,9097.26,17393.1,1425.68,237,7.40957,0.0715108
7211.31,49.0505,126.445,126.445,3.12842e-10,6.17914e-17,1.35941e-16,0.727332,2.18084e-06,1353,1.2298e+06,8648.78,16601.3,1364.23,154,7.2303,0.0676686
4900.02,55.5701,150.403,150.403,4.31971e-10,8.98509e-17,1.97672e-16,0.727332,1.48186e-06,285,1.80731e+06,10358.9,19838.9,1469.76,188,8.5059,0.0606005
5407.52,53.6954,135.273,135.273,3.62191e-10,8.10605e-17,1.78333e-16,0.727332,1.63534e-06,1121,1.61564e+06,7948.46,15517.6,1116.57,219,6.9618,0.100926
26082.5,31.9364,64.4771,64.4771,9.1918e-11,1.70551e-17,3.75213e-17,0.727332,7.88787e-06,313,343900,11247,20478.9,2431.85,33,9.12661,0.0535108
28199,31.0689,59.1069,59.1069,7.95739e-11,1.57028e-17,3.45461e-17,0.728232,8.52791e-06,1309,315621,8736.05,16313.8,1599.18,39,7.47724,0.122267
5135.44,54.7087,154.139,154.139,4.44682e-10,8.57371e-17,1.88622e-16,0.727332,1.55306e-06,1011,1.71781e+06,9315.67,17839.9,1403.88,199,7.62568,0.0484716
3258.87,63.7077,190.601,190.601,6.59831e-10,1.35386e-16,2.9785e-16,0.727332,9.85544e-07,759,2.7187e+06,9890.81,18907,1518.73,296,8.21541,0.0508167
26444.4,31.8435,64.7398,64.7398,9.2346e-11,1.69068e-17,3.7195e-17,0.727332,7.99731e-06,652,336822,11302.1,21765.8,2027.25,32,9.29516,0.0437701
20029.7,34.7132,74.1434,74.1434,1.1817e-10,2.1902e-17,4.81845e-17,0.727332,6.05738e-06,1558,440467,11280.3,21616.3,1669.33,42,9.07751,0.0458673
8358.34,46.6046,101.464,101.464,2.19195e-10,5.3001e-17,1.16602e-16,0.727332,2.52772e-06,746,1.0603e+06,8663.78,16491.3,1464.83,132,7.41584,0.142978
12326,40.7577,92.0808,92.0808,1.77218e-10,3.54511e-17,7.79924e-17,0.727332,3.72762e-06,561,708572,10221.6,19676.1,1440.73,75,8.6748,0.0751861
3615.62,61.4637,163.04,163.04,5.12746e-10,1.21578e-16,2.67472e-16,0.727332,1.09343e-06,1711,2.43522e+06,6619.4,12667.1,1014.27,397,5.77106,0.110428
14563,38.6932,87.9262,87.9262,1.61118e-10,3.03321e-17,6.67307e-17,0.727332,4.40412e-06,667,606010,6397.87,12461.8,882.196,102,5.70202,0.0991136
6003.38,52.218,133.562,133.562,3.50417e-10,7.45521e-17,1.64015e-16,0.727332,1.81554e-06,641,1.49106e+06,9639.41,18505.7,1456.86,167,7.86388,0.0768166
8566.4,46.4376,107.816,107.816,2.39668e-10,5.24333e-17,1.15353e-16,0.727332,2.59065e-06,1173,1.03539e+06,6986.49,13894.1,926.294,160,5.8465,0.120701
28276.4,31.365,66.7814,66.7814,9.60188e-11,1.6156e-17,3.55433e-17,0.728232,8.55132e-06,571,315755,10350.6,20533.9,1737.15,33,8.91533,0.0146845
8586.85,46.0752,113.751,113.751,2.58712e-10,5.12154e-17,1.12674e-16,0.727332,2.59683e-06,1649,1.01557e+06,10520.4,20626.9,1593.51,104,8.84597,0.0573381
14084.4,39.3226,86.571,86.571,1.58683e-10,3.18364e-17,7.00402e-17,0.727332,4.2594e-06,1283,631565,9876.93,19226.7,1553.42,69,8.46334,0.0824122
12333.1,41.028,93.2017,93.2017,1.81061e-10,3.6161e-17,7.95542e-17,0.727332,3.72976e-06,281,711005,10547.6,20786.5,1624.45,73,8.96861,0.0694019
21740.9,33.6778,72.9911,72.9911,1.13691e-10,2e-17,4.40001e-17,0.727332,6.57488e-06,879,401045,9869.2,18842.7,1393.61,44,8.11487,0.0420653
8317.36,46.7986,124.834,124.834,2.99755e-10,5.3666e-17,1.18065e-16,0.727332,2.51533e-06,1841,1.06773e+06,10012.5,19244.8,1722.57,115,8.45459,0.030085
22651.7,33.3108,71.4661,71.4661,1.09545e-10,1.93533e-17,4.25772e-17,0.727332,6.8503e-06,562,393788,11127.2,20784.3,1755.76,38,8.96585,0.0295716
5467.43,53.5251,148.507,148.507,4.15957e-10,8.02917e-17,1.76642e-16,0.727332,1.65346e-06,1019,1.60939e+06,10651.2,20408.8,1592.87,163,8.85471,0.0407801
22960.6,33.1692,68.3857,68.3857,1.02321e-10,1.91076e-17,4.20366e-17,0.728232,6.94372e-06,575,385228,10148.9,18889,1783.85,41,8.34025,0.0673117
22385.1,33.45,69.4211,69.4211,1.05096e-10,1.95969e-17,4.31131e-17,0.727332,6.7697e-06,1440,388795,10792.7,20876.6,1690.31,39,9.12268,0.0561458
16397.1,37.1584,80.8425,80.8425,1.392e-10,2.68639e-17,5.91006e-17,0.727332,4.95879e-06,607,546445,11049.4,20255.9,2192.15,53,9.00421,0.0618703
15137.1,38.142,86.3678,86.3678,1.55733e-10,2.90542e-17,6.39193e-17,0.728232,4.57775e-06,794,579490,10598.7,20540.6,1544.64,59,8.90645,0.0492612
18783.7,35.5761,80.6104,80.6104,1.35618e-10,2.35763e-17,5.18678e-17,0.728232,5.68056e-06,947,476828,10228.5,19399.9,1599.16,50,8.50134,0.0298528
12146.5,41.0788,94.9487,94.9487,1.86291e-10,3.62956e-17,7.98503e-17,0.728232,3.67332e-06,531,731816,10667.9,20098.9,1692.86,74,8.92549,0.0608855
23263.6,33.2138,67.161,67.161,9.96518e-11,1.91847e-17,4.22062e-17,0.727332,7.03537e-06,693,382061,9848.67,18781.1,1659.33,42,8.28638,0.0843619
4891.03,55.4817,147.973,147.973,4.2121e-10,8.94228e-17,1.9673e-16,0.727332,1.47914e-06,1205,1.80373e+06,8748.08,16809.3,1126.3,222,7.21517,0.0771841
32677.5,29.4543,58.7009,58.7009,7.66816e-11,1.33797e-17,2.94353e-17,0.728232,9.8823e-06,2762,267817,10337.1,19980.9,1365.43,28,8.97466,0.0389372
6900.69,49.7478,118.761,118.761,2.86777e-10,6.44646e-17,1.41822e-16,0.727332,2.0869e-06,1624,1.28772e+06,8684.67,16622.8,1414.16,160,7.32446,0.106537
9017.11,45.4261,114.87,114.87,2.60682e-10,4.90812e-17,1.07979e-16,0.728232,2.72695e-06,1761,978247,10559.8,20459.4,1558,100,8.86972,0.0423691
13087.3,40.0013,90.1171,90.1171,1.6998e-10,3.35135e-17,7.37297e-17,0.727332,3.95784e-06,130,674730,10188.4,19456.8,1650.48,71,8.55966,0.0715019
12677.3,40.3408,96.2887,96.2887,1.88532e-10,3.43742e-17,7.56231e-17,0.727332,3.83387e-06,1746,695421,8389.75,16062.2,1129.08,89,7.13678,0.060823
6263.66,51.3172,134.503,134.503,3.51057e-10,7.07601e-17,1.55672e-16,0.728232,1.89425e-06,1808,1.41691e+06,9315.52,17755.9,1531.87,164,7.81294,0.0648161
14877.9,38.4619,84.2343,84.2343,1.50626e-10,2.97915e-17,6.55413e-17,0.727332,4.49938e-06,411,597428,7490.36,14200.6,1263.47,86,6.40322,0.106005
38684,28.0315,54.5685,54.5685,6.7048e-11,1.15329e-17,2.53723e-17,0.727332,1.16988e-05,225,229553,11263.8,21740.7,1793.41,22,9.26352,0.0175608
9067.81,45.4726,111.564,111.564,2.49639e-10,4.92323e-17,1.08311e-16,0.727332,2.74228e-06,548,973445,9485.91,18686.7,1315.15,111,7.78657,0.0658408
18373,35.6782,82.5688,82.5688,1.40791e-10,2.37798e-17,5.23155e-17,0.727332,5.55636e-06,656,480384,9985.06,18772.8,1482.85,52,8.04627,0.0220246
13260.3,39.8618,93.2257,93.2257,1.78538e-10,3.31643e-17,7.29614e-17,0.727332,4.01019e-06,3107,656946,10903.2,21520,1505.18,65,9.08798,0.0411098
10690.5,42.7818,99.7857,99.7857,2.04825e-10,4.09993e-17,9.01985e-17,0.728232,3.23302e-06,1237,826846,10862,20813.2,1441.27,82,8.99729,0.0656657
13514.5,40.1675,95.2712,95.2712,1.85153e-10,3.3933e-17,7.46526e-17,0.727332,4.08704e-06,322,658238,8895.41,17788,1626.44,80,7.66252,0.0542758
6867.56,49.8631,126.689,126.689,3.16334e-10,6.49137e-17,1.4281e-16,0.727332,2.07688e-06,526,1.29344e+06,9119.97,17510.1,1525.68,153,7.71543,0.0737414
4976.1,55.4369,149.705,149.705,4.28452e-10,8.92062e-17,1.96254e-16,0.727332,1.50487e-06,660,1.77676e+06,9881.84,19105,1537.39,194,8.34452,0.0635843
9540.51,44.8617,101.4,101.4,2.14855e-10,4.72743e-17,1.04004e-16,0.727332,2.88524e-06,778,942025,7565.99,14522.9,1332.53,134,6.46267,0.122869
9661.78,44.4347,114.027,114.027,2.54991e-10,4.59372e-17,1.01062e-16,0.727332,2.92191e-06,1634,921095,8703.05,16594.3,1414.85,114,7.31669,0.046642
17170.7,36.713,83.2154,83.2154,1.44499e-10,2.59095e-17,5.70009e-17,0.727332,5.19276e-06,487,517222,10734.7,20710.5,1613.25,52,8.86696,0.0343152
4147.7,58.8723,154.743,154.743,4.64005e-10,1.06839e-16,2.35046e-16,0.727332,1.25434e-06,736,2.13847e+06,8578.09,16324.2,1424.51,269,7.28774,0.094373
5880.63,52.2669,142.65,142.65,3.86966e-10,7.47615e-17,1.64475e-16,0.727332,1.77842e-06,487,1.51425e+06,9341.99,17646.1,1451.2,174,7.9502,0.0519698
15981.4,37.5923,86.389,86.389,1.54663e-10,2.7816e-17,6.11951e-17,0.728232,4.83309e-06,441,558885,10370.3,19551.5,1850.4,58,8.75536,0.0387124
8949.51,45.4324,116.489,116.489,2.66231e-10,4.91017e-17,1.08024e-16,0.727332,2.70651e-06,1022,979415,8073.86,15669.8,1131.27,131,6.47489,0.0581127
11966.9,41.3213,91.3942,91.3942,1.76447e-10,3.69419e-17,8.12723e-17,0.728232,3.61903e-06,526,734820,10738.1,20942.1,1464.19,74,8.82176,0.0863943
4544.38,56.9811,157.164,157.164,4.67244e-10,9.68705e-17,2.13115e-16,0.727332,1.37431e-06,677,1.94283e+06,9875.51,18956.4,1462.41,212,8.27134,0.0607941
8143.45,47.1206,125.404,125.404,3.02846e-10,5.47811e-17,1.20518e-16,0.727332,2.46274e-06,2934,1.09708e+06,10034.6,19013.4,1715.81,118,8.28734,0.0332238
